text,term_id,label
Abnormality of odontoid tissue,HP:3000050,20
Abnormality of tooth hard tissue,HP:3000050,20
Abnormal hyoglossus muscle morphology,HP:3000051,1
Abnormality of hyoglossus muscle,HP:3000051,1
Abnormal hyoid bone morphology,HP:3000052,20
Abnormality of hyoid bone,HP:3000052,20
Abnormal hypopharynx morphology,HP:3000053,14
Abnormality of hypopharynx,HP:3000053,14
Abnormality of lower pharynx,HP:3000053,14
Abnormality of inferior alveolar nerve,HP:3000055,4
Abnormality of artery of lower lip,HP:3000056,11
Abnormality of the inferior labial artery,HP:3000056,11
Abnormality of inferior oblique extraocular muscle,HP:3000057,1
Abnormality of the inferior oblique muscle,HP:3000057,1
Abnormality of inferior rectus extraocular muscle,HP:3000058,1
Abnormal inferior thyroid vein morphology,HP:3000059,11
Abnormality of inferior thyroid vein,HP:3000059,11
Abnormal infraorbital artery morphology,HP:3000060,11
Abnormality of infraorbital artery,HP:3000060,11
Abnormal internal carotid artery morphology,HP:3000062,1
Abnormality of internal carotid artery,HP:3000062,1
Abnormality of internal jugular vein,HP:3000063,1
Abnormality of intrinsic muscle of tongue,HP:3000064,1
Abnormality of intrinsic lingual muscle,HP:3000064,1
Abnormal lacrimal artery morphology,HP:3000065,1
Abnormality of lacrimal artery,HP:3000065,1
Abnormal lacrimal sac morphology,HP:3000066,1
Abnormality of lacrimal sac,HP:3000066,1
Abnormality of lateral pterygoid muscle,HP:3000068,1
Abnormality of lateral rectus extra-ocular muscle,HP:3000069,1
Abnormality of levator anguli oris,HP:3000070,1
Abnormality of levator labii superioris,HP:3000071,1
Abnormal levator palpebrae superioris morphology,HP:3000072,1
Abnormality of levator veli palatini muscle,HP:3000073,1
Abnormal lingual artery morphology,HP:3000074,1
Abnormality of lingual artery,HP:3000074,1
Abnormal lingual nerve morphology,HP:3000075,4
Abnormality of lingual nerve,HP:3000075,4
Abnormality of lingual tonsil,HP:3000076,1
Abnormal mandible condylar process morphology,HP:3000077,1
Abnormality of mandible condylar process,HP:3000077,1
Abnormal mandible coronoid process morphology,HP:3000078,1
Abnormality of mandible coronoid process,HP:3000078,1
Abnormal mandibular symphysis morphology,HP:3000079,1
Abnormality of mandible symphysis,HP:3000079,1
Abnormal cardiac magnetic resonance imaging finding,HP:4000001,11
Elevated myocardial native T2,HP:4000003,11
Myocardial late gadolinium enhancement,HP:4000004,11
Delayed myocardial gadolinium enhancement,HP:4000004,11
Elevated myocardial native T1,HP:4000006,11
Prolonged myocardial native T1,HP:4000006,11
Bronchoconstriction,HP:4000007,14
Bronchial constriction,HP:4000007,14
Bronchospasm,HP:4000007,14
Constriction of the bronchi,HP:4000007,14
Formation of multiple pronuclei during fertilization,HP:4000008,7
Kinesiophobia,HP:4000009,4
Impaired renal tubular reabsorption of bicarbonate,HP:4000010,0
Anti-desmoglein-1 antibody positivity,HP:4000013,16
Anti-desmoglein-3 antibody positivity,HP:4000014,16
Anti-envoplakin antibody positivity,HP:4000015,16
Anti-periplakin antibody positivity,HP:4000016,16
Anti-desmoplakin I antibody positivity,HP:4000017,16
Anti-desmoplakin II antibody positivity,HP:4000018,16
Anti-laminin 332 antibody positivity,HP:4000021,16
Anti-laminin 5 antibody positivity,HP:4000021,16
Anti-laminin antibody positivity,HP:4000024,16
Anti-transglutaminase 6 antibody,HP:4000026,16
Anti-LAD-1 antibody positivity,HP:4000027,16
Anti-LABD97 antibody positivity,HP:4000028,16
Antigliadin antibody positivity,HP:4000029,16
AGA autoantibodies,HP:4000029,16
Anti-type VII collagen antibody,HP:4000031,16
False perception of self-motion,HP:4000032,3
Infection-associated lymphopenia,HP:4000034,12
Infection-associated lymphocytopenia,HP:4000034,12
Encysted hydrocele of the cord,HP:4000036,0
Congenital hydrocele,HP:4000037,0
Infantile hydrocele,HP:4000038,0
Reduced mucosal-associated invariant T cell proportion,HP:4000039,12
Reduced proportion of mucosal-associated invariant T cells,HP:4000039,12
AA amyloidosis,HP:4000041,13
Exanthem,HP:4000054,9
Intestinal inflammation,HP:4000055,16
Abnormal apoptosis,HP:4000056,13
Decreased FasL-mediated apoptosis,HP:4000057,13
Abnormal lung development,HP:4000059,14
Developmental pulmonary anomaly,HP:4000059,14
Pancreatic alpha-cell hyperplasia,HP:4000061,6
3-4 metacarpal synostosis,HP:4000062,20
Fused third and fourth metacarpals,HP:4000062,20
Middle and ring finger metacarpal synostosis,HP:4000062,20
Synostosis of third and the fourth metacarpal bones,HP:4000062,20
Iliac artery aneurysm,HP:4000067,11
Abnormal interest,HP:4000068,4
Persistent preoccupation with parts of objects,HP:4000069,4
Fixated interest in unusual objects,HP:4000069,4
Fixated interest with parts of objects,HP:4000069,4
Fixation with parts of objects,HP:4000069,4
Abnormal language feature,HP:4000072,4
Pronoun reversal,HP:4000073,4
Involuntary vocalization,HP:4000074,4
Reduced frequency of facial expressions,HP:4000075,4
Use of another person's body to communicate,HP:4000076,4
Hand-leading gesture,HP:4000076,4
Hand-taking gestures,HP:4000076,4
Fixated interest with abnormal focus,HP:4000077,4
Unusual preoccupations,HP:4000077,4
Fixated interest with abnormal intensity,HP:4000078,4
Sensory seeking,HP:4000079,4
Reduced production of gestures,HP:4000081,4
Reduced cooperative play,HP:4000082,4
Reduced collaborative play,HP:4000082,4
Lack of interest in peers,HP:4000083,4
Ignores peers,HP:4000083,4
Reduced desire to interact with peers,HP:4000083,4
Reduced interest in other children,HP:4000083,4
Reduced sharing of interests,HP:4000084,4
Reduced object sharing,HP:4000085,4
Abnormal communicative facial expressions,HP:4000087,4
Abnormal facial expression use,HP:4000087,4
Facial expressions that do not match the context,HP:4000088,4
Abnormal quality of facial expression,HP:4000089,4
Atypical facial expressions,HP:4000089,4
Abnormal gesture use,HP:4000090,4
Abnormal communicative gesture use,HP:4000090,4
Abnormal communicative gestures,HP:4000090,4
Abnormal gestures,HP:4000090,4
Poor conversational reciprocity,HP:4000092,4
Failure of normal back-and-forth conversation,HP:4000092,4
Ectopic tooth eruption,HP:4000093,1
Corpus cavernosum hypoplasia,HP:4000094,0
Elevated circulating thymine concentration,HP:4000095,13
Positive lactose hydrogen breath test,HP:4000100,17
Curved dental root,HP:4000104,1
Dental roots curved,HP:4000104,1
Abnormal four chamber view of the fetal heart,HP:4000105,7
Abnormal four chamber view,HP:4000105,7
Spleen hamartoma,HP:4000106,15
Positive lupus band test,HP:4000107,9
Lupus band test positive,HP:4000107,9
Bone marrow erythroid vacuolization,HP:4000108,12
Bone marrow: erythroid vacuolization,HP:4000108,12
Addictive nitrous oxide use,HP:4000128,4
Nitrous oxide abuse,HP:4000128,4
Nitrous oxide addiction,HP:4000128,4
Absent cavum septum pellucidum,HP:4000138,4
Fetal abdominal cyst,HP:4000139,7
Fetal cystic abdominal mass,HP:4000139,7
Foetal abdominal cyst,HP:4000139,7
Foetal cystic abdominal mass,HP:4000139,7
Fetal bowel dilatation,HP:4000140,7
Foetal bowel dilatation,HP:4000140,7
Prenatal ultrasound: bowel loops dilated,HP:4000140,7
Left ventricular dilatation,HP:4000141,11
Dilated left heart ventricle,HP:4000141,11
Abnormal fetal heart outflow tract,HP:4000143,7
Abnormal hepatic artery morphology,HP:4000147,11
Lymph node necrosis,HP:4000149,11
Necrosis in lymph node,HP:4000149,11
Multinucleated neuron,HP:4000150,4
Liver leiomyoma,HP:4000154,15
Hepatic leiomyoma,HP:4000154,15
Decreased Succinyl-CoA 3-ketoacid CoA transferase activity,HP:4000162,13
SCOT activity low in fibroblasts,HP:4000162,13
Reduced phytanic acid oxidase activity in cultured fibroblasts,HP:4000163,13
Decreased phytanoyl-CoA hydroxylase activity,HP:4000163,13
PhyH activity low in fibroblasts,HP:4000163,13
Reduced bifunctional protein activity,HP:4000164,13
Reduced 17-beta-hydroxysteroid dehydrogenase 4 activity,HP:4000164,13
Decreased circulating plasmalogen concentration,HP:4000165,13
Reduced circulating plasmalogen concentration,HP:4000165,13
Shark teeth,HP:4000168,1
Cauliflower teeth,HP:4000168,1
Double-parked teeth,HP:4000168,1
Teeth: double row,HP:4000168,1
Pontine T2 hypointensity,HP:4000169,4
Anti-platelet antigen antibody positivity,HP:4000170,16
Antiplatelet antibodies present,HP:4000170,16
Anti-voltage-gated potassium channel antibody positivity,HP:4000171,16
Voltage gated potassium channel antibodies in blood,HP:4000171,16
Abnormal erythrocyte adenosine triphosphate concentration,HP:4000183,12
Reduced erythrocyte adenosine triphosphate concentration,HP:4000184,12
Elevated erythrocyte adenosine triphosphate concentration,HP:4000186,12
Adenosine triphosphate (ATP) high in erythrocytes,HP:4000186,12
Spermatogonial maturation arrest,HP:4000187,0
Spermatogonial arrest,HP:4000187,0
Elevated circulating neuron-specific enolase concentration,HP:4000189,13
Neuron-specific enolase high in blood,HP:4000189,13
Reduced leukocyte alpha-mannosidase activity,HP:4000190,13
Reduced leukocyte cathepsin D activity,HP:4000192,13
Reduced leukocyte N-sulfoglucosamine sulfohydrolase activity,HP:4000193,13
Reduced leukocyte N-sulphoglucosamine sulphohydrolase activity,HP:4000193,13
Abnormal enzyme activity in cultured fibroblasts,HP:4000195,13
Reduced heparan-alpha-glucosaminide N-acetyltransferase activity in cultured fibroblasts,HP:4000196,13
Reduced acetylglucosamine-6-sulfatase activity in cultured fibroblasts,HP:4000198,13
Reduced acetylglucosamine-6-sulfate sulfatase activity in cultured fibroblasts,HP:4000198,13
Reduced erythrocyte porphobilinogen deaminase activity,HP:4000199,12
Reduced holocarboxylase synthetase activity in cultured fibroblasts,HP:4000200,13
Abnormal circulating alpha mannosidase activity,HP:4000201,13
Reduced tissue alpha-N-acetylgalactosaminidase activity,HP:4000202,13
Reduced erythrocyte arginase activity,HP:4000203,12
Reduced mitochondrial acetyl-CoA acetyltransferase activity in cultured fibroblasts,HP:4000204,13
Reduced tissue beta-mannosidase activity,HP:4000205,13
Reduced beta-mannosidase activity in cultured fibroblasts,HP:4000205,13
Reduced 3-methylcrotonyl CoA carboxylase activity in cultured fibroblasts,HP:4000206,13
3-methylcrotonyl CoA carboxylase low in fibroblasts,HP:4000206,13
Reduced branched-chain alpha-keto acid dehydrogenase activity in cultured fibroblasts,HP:4000207,13
Reduced erythrocyte galactose-1-phosphate uridylyltransferase activity,HP:4000208,12
Abnormal erythrocyte adenosine deaminase activity,HP:4000209,12
Reduced isovaleryl CoA dehydrogenase activity in cultured fibroblasts,HP:4000210,13
Reduced glycerol kinase activity in cultured fibroblasts,HP:4000211,13
Increased circulating vitamin A concentration,HP:4000212,13
Vitamin A high in blood,HP:4000212,13
Elevated circulating hyaluronic acid concentration,HP:4000213,13
Hyaluronic acid high in blood,HP:4000213,13
Diminished breath sounds,HP:4000214,14
Decreased breath sounds,HP:4000214,14
Anti-AK5 antibody positivity,HP:5000000,16
Anti-AMPAR antibody positivity,HP:5000001,16
Anti-alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor antibody,HP:5000001,16
Anti-Amphiphysin antibody,HP:5000002,16
Anti-ARHGAP26 antibody,HP:5000003,16
Anti-Ca antibody,HP:5000003,16
Anti-RhoGTPase-activating protein 26 antibody,HP:5000003,16
Anti-CARP VIII antibody,HP:5000004,16
Anti CARPVIII antibody,HP:5000004,16
Anti-carbonic anhydrase-related protein VIII antibody,HP:5000004,16
Anti-CASPR2,HP:5000005,16
Anti-Caspr2 antibody,HP:5000005,16
Anti-contactin-associated protein-like 2 antibody,HP:5000005,16
Anti-DPPX antibody,HP:5000007,16
Anti-dipeptidyl-peptidase-like protein 6 antibody,HP:5000007,16
Anti-FGFR3 antibody positivity,HP:5000008,16
Anti-fibroblast growth factor receptor 3 antibody,HP:5000008,16
Anti-GABA(A)R antibody,HP:5000009,16
Anti-GABAA R antibody,HP:5000009,16
Anti-gamma amino butyric acid type A receptors antibody,HP:5000009,16
Anti-GABA(B)R antibody,HP:5000010,16
Anti-gamma-aminobutyric acid B receptor antibody,HP:5000010,16
Anti-GAD65 antibody,HP:5000011,16
Anti-glutamic acid decarboxylase 65 antibody,HP:5000011,16
Anti-Gephyrin antibody,HP:5000012,16
Anti-GlyR antibody,HP:5000014,16
Anti-glycine receptor antibody,HP:5000014,16
Anti-Hu antibody positivity,HP:5000016,16
Anti-ANNA-1 antibody,HP:5000016,16
Anti-Neuronal Nuclear Antibody type-1 antibody,HP:5000016,16
Anti-ITPR1 antibody,HP:5000018,16
"Anti-inositol 1,4,5-trisphosphate receptor type 1 antibody",HP:5000018,16
Anti-Kelch like protein 11 antibody positivity,HP:5000019,16
Anti-KLHL11 antibody,HP:5000019,16
Anti-LGI1 antibody,HP:5000020,16
Anti-Anti-leucine-rich glioma-inactivated 1 antibody,HP:5000020,16
Anti-Ma antibody positivity,HP:5000021,16
Anti-Ma2 antibody positivity,HP:5000022,16
Anti-Ta antibody,HP:5000022,16
Anti-Ma1 antibody positivity,HP:5000023,16
Anti-mGluR1 antibody,HP:5000024,16
Anti-metabotropic glutamate receptor 1 antibody,HP:5000024,16
Anti-mGluR5 antibody,HP:5000025,16
Anti-Metabotropic Glutamate Receptor Type 5 antibody,HP:5000025,16
Anti-P/Q-type VGCC antibody positivity,HP:5000027,16
Anti-P/Q-type voltage-gated calcium-channel antibody,HP:5000027,16
Anti-MAP1B antibody,HP:5000028,16
Anti-microtubule-associated protein 1B antibody,HP:5000028,16
Anti-Purkinje cell cytoplasmic type-2 antibody,HP:5000028,16
Anti-Ri antibody,HP:5000030,16
Anti-ANNA-2 antibody,HP:5000030,16
Anti-Septin-5 antibody,HP:5000031,16
Anti-SEZ6L2 antibody,HP:5000032,16
Anti-Tr/DNER antibody,HP:5000034,16
Anti-delta/notch-like epidermal growth factor-related receptor antibody,HP:5000034,16
PCA-Tr,HP:5000034,16
Anti-TRIM46 antibody,HP:5000035,16
Anti-TRIM9/TRIM67 antibody,HP:5000036,16
Anti-Yo antibody positivity,HP:5000037,16
Anti-Purkinje cell cytoplasmic antibody 1,HP:5000037,16
Anti-titin antibody positivity,HP:5000038,16
Anti-Zic4 antibody positivity,HP:5000039,16
Anti-Sj/ITPR1 antibody,HP:5000042,16
"Anti-Sj/inositol 1,4,5-trisphosphate receptor antibody",HP:5000042,16
Anti-D2 R antibody,HP:5000043,16
Anti-dopamine-2 receptors (D2R) antibody,HP:5000043,16
Anti-GluK2 antibody,HP:5000044,16
Anti-glutamate kainate receptor subunit 2 antibody,HP:5000044,16
Anti-Lrp4 antibody positivity,HP:5000046,16
Anti-low-density lipoprotein receptor-related protein 4 antibody,HP:5000046,16
Anti-ryanodine receptor antibody,HP:5000047,16
Anti-RyR antibody,HP:5000047,16
Selective mutism,HP:5200001,4
Limited repertoire of facial expression,HP:5200002,4
Reduced range of facial expressions,HP:5200002,4
Excessive interest in others,HP:5200003,4
Abnormal pitch,HP:5200005,4
Disjointed sentences,HP:5200006,4
Loose association,HP:5200006,4
Neologism,HP:5200007,4
Abnormal Intonation,HP:5200010,4
Abnormal speech rate,HP:5200011,4
Exaggerated facial expression,HP:5200014,4
Muted facial expression,HP:5200015,4
Flat facial expression,HP:5200015,4
Abnormal peer relationships,HP:5200016,4
Stereotypic movements of face and head,HP:5200017,4
Stereotypic whole-body movements,HP:5200019,4
Abnormal interest in others,HP:5200020,4
Reduced social insight,HP:5200021,4
Abnormal social awareness,HP:5200021,4
Abnormal social understanding,HP:5200021,4
Reduced awareness of convention,HP:5200022,4
Impaired social imitation,HP:5200026,4
Decreased imitation of others,HP:5200026,4
Reduced immediate imitation of others,HP:5200026,4
Infrequent social initiations,HP:5200027,4
Infrequent attempts to direct the attention of another person,HP:5200027,4
Reduced attempt to get or direct the attention of another person,HP:5200027,4
Reduced social initiation,HP:5200027,4
Reduced responsiveness to social cues,HP:5200028,4
Lack of response to verbal cues,HP:5200028,4
Reduced response to social cues,HP:5200028,4
Reduced responsiveness to verbal cues,HP:5200028,4
Social disinhibition,HP:5200029,4
Diminished integration of verbal and non-verbal communicative behavior,HP:5200030,4
Bradylalia,HP:5200038,4
Bradylogia,HP:5200038,4
Slow speech,HP:5200038,4
Excessively loud speech,HP:5200039,4
Speech too loud for context,HP:5200039,4
Abnormal speech volume,HP:5200043,4
Reduced attention regulation,HP:5200044,4
Reduced impulse control,HP:5200045,4
Impaired self-restraint,HP:5200045,4
Sensory behavioral abnormality,HP:5200046,4
Idiosyncratic gesture,HP:5200047,4
Atypical sorting,HP:5200049,4
Arranging,HP:5200049,4
Ordering,HP:5200049,4
Excessive checking,HP:5200050,4
Checking behaviors,HP:5200050,4
Checking behaviours,HP:5200050,4
Excessive hand washing,HP:5200051,4
Resistance to trivial environmental changes,HP:5200052,4
Reduced co-speech gestures,HP:5200055,4
Limited head nodding or shaking,HP:5200056,4
Limited pointing,HP:5200057,4
Sensory hypersensitivity,HP:5200058,4
Sensory hyposensitivity unexplained by sensory deficit,HP:5200059,4
Auditory hypersensitivity,HP:5200060,4
Loudness intolerance,HP:5200060,4
Sensitivity to noise,HP:5200060,4
Tactile hypersensitivity,HP:5200061,4
Gustatory sensory seeking,HP:5200063,4
Olfactory sensory seeking,HP:5200064,4
Smell seeking,HP:5200064,4
Vestibular sensory seeking,HP:5200066,4
Visual sensory seeking,HP:5200067,4
Socially inappropriate questioning,HP:5200068,4
Spinning,HP:5200069,4
Twirling,HP:5200069,4
Delayed Echolalia,HP:5200071,4
Immediate Echolalia,HP:5200072,4
Facial expressions not directed to others,HP:5200100,4
Limited Repertoire of gestures,HP:5200101,4
Reduced social smiling,HP:5200102,4
Abnormal play,HP:5200104,4
Reduced imaginative play skills,HP:5200105,4
Nonfunctional or atypical use of objects in play,HP:5200108,4
Avoidance of emotional intimacy,HP:5200111,4
Difficulty understanding nonliteral meaning of conversation,HP:5200116,4
Poor recognition of injustice,HP:5200117,4
Difficulty recognizing another's emotions,HP:5200118,4
Abnormal social emotional interactions,HP:5200120,4
Abnormality in emotional social interactions,HP:5200120,4
Objectification of others,HP:5200121,4
Treats people like objects,HP:5200121,4
Abnormal response to social norms,HP:5200123,4
Aggression towards others,HP:5200125,4
Aggression towards caregivers,HP:5200126,4
Aggression toward non-caregivers,HP:5200127,4
Atypical sensory examination of objects,HP:5200132,4
Intense attachment to unusual objects,HP:5200133,4
Jumping,HP:5200134,4
Bouncing,HP:5200134,4
Hopping,HP:5200134,4
Pogo-ing,HP:5200134,4
Delay in the acquisition of cooperative play skills,HP:5200135,4
Reduced social reciprocity with peers,HP:5200136,4
Olfactory hallucination,HP:5200200,4
Hallucinations of smell,HP:5200200,4
Smell hallucination,HP:5200200,4
Gustatory hallucination,HP:5200201,4
Hallucinations of taste,HP:5200201,4
Taste hallucination,HP:5200201,4
Abnormal interpretation of external stimuli,HP:5200202,4
Proprioceptive hallucination,HP:5200203,4
Disturbed perception with a stimulus,HP:5200204,4
Illusions,HP:5200205,4
Inattentiveness illusion,HP:5200207,4
Illusions due to affect,HP:5200208,4
Pareidolia,HP:5200209,4
Autoscopy,HP:5200210,4
Subjective eidetic images,HP:5200211,4
Photographic memory,HP:5200211,4
Amplification of social interactions,HP:5200212,4
Amplified socialising,HP:5200212,4
Amplified socializing,HP:5200212,4
Increase in social interactions,HP:5200212,4
Diminishment of emotional responsiveness,HP:5200213,4
Diminishment of empathy,HP:5200213,4
Somatic hallucination,HP:5200214,4
Hallucination of bodily sensation,HP:5200214,4
Somatic bodily hallucination,HP:5200214,4
Abnormal perceptual state,HP:5200216,4
Depersonalization,HP:5200217,4
Derealization,HP:5200218,4
Diminishment of comfort with casual physical contact,HP:5200221,4
Discomfort with physical contact,HP:5200221,4
Discomfort with physical touch,HP:5200221,4
Touch avoidance,HP:5200221,4
Thought blocking,HP:5200227,4
Thought withdrawal,HP:5200227,4
Thought-blocking,HP:5200227,4
Maladaptive fear-related cognitions,HP:5200230,4
Abnormal fear,HP:5200230,4
Abnormal fear-related cognitions,HP:5200230,4
Hypervigilance,HP:5200231,4
Phobia,HP:5200232,4
Anticipatory anxiety,HP:5200233,4
Flight of ideas,HP:5200234,4
Clang associations,HP:5200234,4
Distracted speech,HP:5200234,4
Rhyming puns,HP:5200234,4
Vowel expressive impediment,HP:5200238,4
Delayed spoken language comprehension,HP:5200240,4
Delayed verbal comprehension,HP:5200240,4
Recurrent maladaptive behavior,HP:5200241,4
Abnormal change in social behavior,HP:5200243,4
Abnormal demeanor,HP:5200261,4
Pressured speech,HP:5200265,4
Excessive speech output,HP:5200265,4
Leaden paralysis,HP:5200267,4
Grandiosity,HP:5200270,4
Hopelessness,HP:5200271,4
Exaggerated pessimism,HP:5200271,4
Hopeless,HP:5200271,4
Abnormal sadness,HP:5200273,4
Sad,HP:5200273,4
Decreased need for sleep,HP:5200276,4
Bruxism during sleep,HP:5200284,4
Grinding teeth during sleep,HP:5200284,4
Sleep-related eating disorder,HP:5200288,4
Consuming food while asleep,HP:5200288,4
Nocturnal sleep-related eating disorder (NS-RED),HP:5200288,4
Sleep eating,HP:5200288,4
SRED,HP:5200288,4
Microsleep,HP:5200289,4
Short duration sleep,HP:5200289,4
Non-restorative sleep,HP:5200292,4
Non-refreshing sleep,HP:5200292,4
Sexsomnia,HP:5200294,4
Sexual behavior during sleep,HP:5200294,4
Sexual behaviour during sleep,HP:5200294,4
Abnormal hypnopompia,HP:5200297,4
Abnormal waking,HP:5200297,4
Abnormal sleep architecture,HP:5200298,4
Sleep architecture disturbances,HP:5200298,4
Sleep stage disturbances,HP:5200298,4
REM parasomnia,HP:5200299,4
Disturbance in REM,HP:5200299,4
Rapid eye movement parasomnia,HP:5200299,4
Abnormal movement during sleep,HP:5200300,4
Nocturnal myoclonus syndrome,HP:5200300,4
Periodic limb movement disorder,HP:5200300,4
Paradoxical insomnia,HP:5200305,4
Disturbance in perception related to sleep,HP:5200305,4
Sleep misperception,HP:5200305,4
Sleep state misperception,HP:5200305,4
Short N2 sleep,HP:5200307,4
Short subdued state of NREM,HP:5200307,4
Short N3 sleep,HP:5200309,4
Short slow wave sleep,HP:5200309,4
Diminishment of social interactions,HP:5200310,4
"Reduced, declined or lessened social interactions",HP:5200310,4
Amplification of relationship seeking,HP:5200315,4
Extraversion,HP:5200315,4
Increased seeking of relationships,HP:5200315,4
Diminishment of interpersonal communication,HP:5200316,4
A decline or reduced social expression and social connectedness,HP:5200316,4
Decreased interpersonal communication,HP:5200316,4
Diminishment of relationship seeking,HP:5200320,4
Decreased seeking of relationships,HP:5200320,4
Introversion,HP:5200320,4
Self-isolation,HP:5200320,4
Social isolation,HP:5200320,4
Amplification of emotional expression,HP:5200322,4
Increase in emotional expression,HP:5200322,4
Increased emotional display,HP:5200322,4
Amplification of emotional responsiveness,HP:5200323,4
Increase in emotional responsiveness,HP:5200323,4
Amplification of comfort with casual physical contact,HP:5200325,4
Increase in comfort with casual physical contact,HP:5200325,4
Diminishment of sexual behavior,HP:5200327,4
Decreased sexual behavior,HP:5200327,4
Decreased sexual behaviour,HP:5200327,4
Hyposexuality,HP:5200327,4
Suicide behaviors,HP:5200330,4
Sucidality,HP:5200330,4
Suicidal actions,HP:5200330,4
Addictive sedative use,HP:5200331,4
Sedative addiction,HP:5200331,4
Addictive non-substance behaviors,HP:5200332,4
Addiction to a behavior,HP:5200332,4
Addiction to a behaviour,HP:5200332,4
Addiction to an activity,HP:5200332,4
Addictive activity,HP:5200332,4
Addictive spending behavior,HP:5200333,4
Shopaholic,HP:5200333,4
Shopping addiction,HP:5200333,4
Spending addiction,HP:5200333,4
Addictive gambling behavior,HP:5200334,4
Gambling addiction,HP:5200334,4
Addictive sex behavior,HP:5200335,4
Sex addiction,HP:5200335,4
Addictive video game use,HP:5200336,4
Excessive video game playing,HP:5200336,4
Video game addiction,HP:5200336,4
Compulsive stealing,HP:5200337,4
Kleptomania,HP:5200337,4
Excessive fire setting,HP:5200338,4
Pyromania,HP:5200338,4
Self-cutting,HP:5200339,4
Cutting,HP:5200339,4
Deliberate cutting of skin,HP:5200339,4
Self cutting,HP:5200339,4
Autophagia,HP:5200342,4
Self-consumption,HP:5200342,4
Hypnagogic sleep paralysis,HP:5200352,4
Inability to move while falling asleep,HP:5200352,4
Predormital sleep paralysis,HP:5200352,4
Hypnopompic sleep paralysis,HP:5200353,4
Inability to move while awakening,HP:5200353,4
Postdormital paralysis,HP:5200353,4
Postdormital sleep paralysis,HP:5200353,4
Sleep onset rapid eye movement period,HP:5200356,4
Sleep-onset (REM) period,HP:5200356,4
Sleep-onset rapid eye movement (REM) period,HP:5200356,4
SOREMP,HP:5200356,4
Prolonged N3 sleep,HP:5200359,4
Short REM sleep,HP:5200360,4
Short rapid eye movement sleep,HP:5200360,4
Prolonged REM sleep,HP:5200361,4
Prolonged rapid eye movement sleep,HP:5200361,4
Short NREM sleep,HP:5200362,4
Prolonged NREM sleep,HP:5200363,4
Abnormal judgment,HP:5200401,4
Abnormal beliefs,HP:5200401,4
Overvalued idea,HP:5200402,4
Overvalued ideas,HP:5200402,4
Time agnosia,HP:5200403,4
Olfactory agnosia,HP:5200405,4
Tactile agnosia,HP:5200406,4
Topographical agnosia,HP:5200407,4
Auditory agnosia,HP:5200410,4
Allesthesia,HP:5200412,4
Persecutory delusion,HP:5200415,4
Delusion of persecution,HP:5200415,4
Grandiose delusion,HP:5200417,4
Megalomania,HP:5200417,4
Folie à deux,HP:5200418,4
Shared psychosis,HP:5200418,4
Disorder of thought control,HP:5200419,4
Delusion of control,HP:5200419,4
Delusion of love,HP:5200420,4
De Clérambault syndrome,HP:5200420,4
Erotomania,HP:5200420,4
Psychose passionelle,HP:5200420,4
Abnormal experience of reality,HP:5200423,4
Delusional perception,HP:5200424,4
Hypochondriac delusion,HP:5200425,4
Munchhausen syndrome,HP:5200425,4
Delusions of infestation,HP:5200426,4
Ekbom's syndrome,HP:5200426,4
Delusional atmosphere,HP:5200427,4
Delusional mood,HP:5200427,4
Delusional misidentification,HP:5200428,4
Religious delusion,HP:5200429,4
Abnormal psychotic pattern,HP:5200430,4
Incomplete unilateral cleft lip,HP:5201000,1
Complete unilateral cleft lip,HP:5201001,1
Microform unilateral cleft lip,HP:5201002,1
Complete cleft hard palate,HP:5201003,1
Incomplete cleft hard palate,HP:5201004,1
Complete cleft soft palate,HP:5201005,1
Complete cleft maxillary alveolar ridge,HP:5201008,1
Complete cleft of the upper lip,HP:5201009,1
Microform cleft of the upper lip,HP:5201010,1
Complete bilateral cleft lip,HP:5201011,1
Incomplete bilateral cleft lip,HP:5201012,1
Microform bilateral cleft lip,HP:5201013,1
Asymmetric bilateral cleft lip,HP:5201014,1
Craniofacial cleft,HP:5201015,1
Submucous cleft palate,HP:5201016,1
Submucosal cleft palate,HP:5201016,1
Submucous clefting,HP:5201016,1
Left-right disorientation,HP:6000000,4
Left-right confusion,HP:6000000,4
Right-left confusion,HP:6000000,4
Right-left disorientation,HP:6000000,4
Elevated circulating DNAJB9 protein concentration,HP:6000001,13
DNAJB9 protein level in serum elevated,HP:6000001,13
Lymphangiosarcoma,HP:6000004,11
Holster sign,HP:6000006,9
Salivary basal cell adenoma,HP:6000007,1
Cerebriform connective tissue nevus,HP:6000009,20
Linear Hyperpigmentation along Blaschko's lines,HP:6000010,9
Mediastinal shift,HP:6000012,22
Bendopnea,HP:6000013,14
Tympanic membrane hypermobility,HP:6000015,3
Elevated circulating vitamin B12 concentration,HP:6000016,13
Elevated plasma vitamin B12 level,HP:6000016,13
Elevated serum cobalamin level,HP:6000016,13
Elevated serum vitamin B12 level,HP:6000016,13
Elevated circulating soluble FASL concentration,HP:6000017,13
Collagenoma,HP:6000022,9
Synesthesia,HP:6000024,4
Dark cerumen,HP:6000025,3
Dark earwax,HP:6000025,3
Pigmented cerumen,HP:6000025,3
Oil-drop brown pigmentation of the corneal limbus,HP:6000027,2
Social anxiety,HP:6000029,4
Autophony,HP:6000032,3
Long telomere length,HP:6000036,19
Elongated telomeres,HP:6000036,19
